Week,Articulo,Unidad de venta,Cantidad,Week Start,Week End,Week Number
2023-Week06,IVP11576,KG,2250,2023-02-06,2023-02-12,110
2023-Week06,IVP11603,KG,300,2023-02-06,2023-02-12,110
2023-Week06,IVP11611,KG,114,2023-02-06,2023-02-12,110
2023-Week06,IVP11663,KG,6,2023-02-06,2023-02-12,110
2023-Week06,IVP11693,KG,300,2023-02-06,2023-02-12,110
2023-Week06,IVP11694,PZA,4,2023-02-06,2023-02-12,110
2023-Week06,IVP15042,KG,1,2023-02-06,2023-02-12,110
2023-Week06,IVP15060,KG,600,2023-02-06,2023-02-12,110
2023-Week06,IVP15062,KG,300,2023-02-06,2023-02-12,110
2023-Week06,IVP15081,KG,300,2023-02-06,2023-02-12,110
2023-Week06,IVP15129,KG,30,2023-02-06,2023-02-12,110
2023-Week06,IVP15212,KG,30,2023-02-06,2023-02-12,110
2023-Week06,IVP99023,PZA,2,2023-02-06,2023-02-12,110
2023-Week06,IVP99058,PZA,2,2023-02-06,2023-02-12,110
2023-Week06,IVP99132,PZA,1,2023-02-06,2023-02-12,110
2023-Week07,IVP01020,PZA,3,2023-02-13,2023-02-19,111
2023-Week07,IVP04009,PZA,288,2023-02-13,2023-02-19,111
2023-Week07,IVP04020,PZA,108,2023-02-13,2023-02-19,111
2023-Week07,IVP04039,PZA,38,2023-02-13,2023-02-19,111
2023-Week07,IVP07077,KG,540,2023-02-13,2023-02-19,111
2023-Week07,IVP07085,KG,3780,2023-02-13,2023-02-19,111
2023-Week07,IVP07105,KG,108,2023-02-13,2023-02-19,111
2023-Week07,IVP07114,KG,6,2023-02-13,2023-02-19,111
2023-Week07,IVP07119,KG,135,2023-02-13,2023-02-19,111
2023-Week07,IVP07131,KG,2544,2023-02-13,2023-02-19,111
2023-Week07,IVP07142,KG,810,2023-02-13,2023-02-19,111
2023-Week07,IVP07145,KG,270,2023-02-13,2023-02-19,111
2023-Week07,IVP07157,KG,270,2023-02-13,2023-02-19,111
2023-Week07,IVP07159,KG,270,2023-02-13,2023-02-19,111
2023-Week07,IVP07165,KG,2029,2023-02-13,2023-02-19,111
2023-Week07,IVP07165,PZA,36,2023-02-13,2023-02-19,111
2023-Week07,IVP07169,KG,216,2023-02-13,2023-02-19,111
2023-Week07,IVP07193,KG,3,2023-02-13,2023-02-19,111
2023-Week07,IVP07201,KG,405,2023-02-13,2023-02-19,111
2023-Week07,IVP07205,KG,81,2023-02-13,2023-02-19,111
2023-Week07,IVP07207,KG,1620,2023-02-13,2023-02-19,111
2023-Week07,IVP07216,KG,54,2023-02-13,2023-02-19,111
2023-Week07,IVP07222,KG,27,2023-02-13,2023-02-19,111
2023-Week07,IVP07225,KG,109,2023-02-13,2023-02-19,111
2023-Week07,IVP07229,KG,540,2023-02-13,2023-02-19,111
2023-Week07,IVP07244,KG,189,2023-02-13,2023-02-19,111
2023-Week07,IVP07254,KG,54,2023-02-13,2023-02-19,111
2023-Week07,IVP07254,PZA,36,2023-02-13,2023-02-19,111
2023-Week07,IVP07259,KG,1,2023-02-13,2023-02-19,111
2023-Week07,IVP07268,KG,54,2023-02-13,2023-02-19,111
2023-Week07,IVP07278,PZA,4,2023-02-13,2023-02-19,111
2023-Week07,IVP07294,KG,2400,2023-02-13,2023-02-19,111
2023-Week07,IVP07309,PZA,72,2023-02-13,2023-02-19,111
2023-Week07,IVP07331,KG,135,2023-02-13,2023-02-19,111
2023-Week07,IVP07338,KG,540,2023-02-13,2023-02-19,111
2023-Week07,IVP07361,PZA,18,2023-02-13,2023-02-19,111
2023-Week07,IVP07384,KG,270,2023-02-13,2023-02-19,111
2023-Week07,IVP07390,KG,30,2023-02-13,2023-02-19,111
2023-Week07,IVP07400,KG,54,2023-02-13,2023-02-19,111
2023-Week07,IVP07410,KG,810,2023-02-13,2023-02-19,111
2023-Week07,IVP07412,KG,81,2023-02-13,2023-02-19,111
2023-Week07,IVP07412,PZA,18,2023-02-13,2023-02-19,111
2023-Week07,IVP07436,KG,2100,2023-02-13,2023-02-19,111
2023-Week07,IVP074409,KG,540,2023-02-13,2023-02-19,111
2023-Week07,IVP07446,KG,27,2023-02-13,2023-02-19,111
2023-Week07,IVP07452,KG,2700,2023-02-13,2023-02-19,111
2023-Week07,IVP07477,PZA,54,2023-02-13,2023-02-19,111
2023-Week07,IVP07480,KG,1,2023-02-13,2023-02-19,111
2023-Week07,IVP07480,PZA,1,2023-02-13,2023-02-19,111
2023-Week07,IVP07529,PZA,180,2023-02-13,2023-02-19,111
2023-Week07,IVP08003,KG,6,2023-02-13,2023-02-19,111
2023-Week07,IVP09009,KG,1080,2023-02-13,2023-02-19,111
2023-Week07,IVP09028,KG,540,2023-02-13,2023-02-19,111
2023-Week07,IVP09031,KG,600,2023-02-13,2023-02-19,111
2023-Week07,IVP09039,KG,3,2023-02-13,2023-02-19,111
2023-Week07,IVP10025,KG,3300,2023-02-13,2023-02-19,111
2023-Week07,IVP11046,KG,900,2023-02-13,2023-02-19,111
2023-Week07,IVP11060,KG,455,2023-02-13,2023-02-19,111
2023-Week07,IVP11081,KG,300,2023-02-13,2023-02-19,111
2023-Week07,IVP11087,KG,300,2023-02-13,2023-02-19,111
2023-Week07,IVP11092,KG,256,2023-02-13,2023-02-19,111
2023-Week07,IVP11135,KG,1,2023-02-13,2023-02-19,111
2023-Week07,IVP11137,KG,342,2023-02-13,2023-02-19,111
2023-Week07,IVP11141,KG,340,2023-02-13,2023-02-19,111
2023-Week07,IVP11154,KG,342,2023-02-13,2023-02-19,111
2023-Week07,IVP11158,KG,598,2023-02-13,2023-02-19,111
2023-Week07,IVP11159,KG,56,2023-02-13,2023-02-19,111
2023-Week07,IVP11160,KG,142,2023-02-13,2023-02-19,111
2023-Week07,IVP11162,KG,170,2023-02-13,2023-02-19,111
2023-Week07,IVP11221,KG,300,2023-02-13,2023-02-19,111
2023-Week07,IVP11252,KG,61,2023-02-13,2023-02-19,111
2023-Week07,IVP11262,KG,28,2023-02-13,2023-02-19,111
2023-Week07,IVP11274,KG,28,2023-02-13,2023-02-19,111
2023-Week07,IVP11275,KG,300,2023-02-13,2023-02-19,111
2023-Week07,IVP11280,KG,900,2023-02-13,2023-02-19,111
2023-Week07,IVP11322,KG,114,2023-02-13,2023-02-19,111
2023-Week07,IVP11346,KG,270,2023-02-13,2023-02-19,111
2023-Week07,IVP11347,KG,28,2023-02-13,2023-02-19,111
2023-Week07,IVP11356,KG,90,2023-02-13,2023-02-19,111
2023-Week07,IVP11479,KG,771,2023-02-13,2023-02-19,111
2023-Week07,IVP11519,KG,85,2023-02-13,2023-02-19,111
2023-Week07,IVP11521,KG,1,2023-02-13,2023-02-19,111
2023-Week07,IVP11528,KG,28,2023-02-13,2023-02-19,111
2023-Week07,IVP11558,KG,4,2023-02-13,2023-02-19,111
2023-Week07,IVP11576,KG,17280,2023-02-13,2023-02-19,111
2023-Week07,IVP11603,KG,6,2023-02-13,2023-02-19,111
2023-Week07,IVP11663,KG,171,2023-02-13,2023-02-19,111
2023-Week07,IVP11694,PZA,4,2023-02-13,2023-02-19,111
2023-Week07,IVP13011,KG,405,2023-02-13,2023-02-19,111
2023-Week07,IVP14031,KG,1,2023-02-13,2023-02-19,111
2023-Week07,IVP14041,KG,42,2023-02-13,2023-02-19,111
2023-Week07,IVP14057,KG,140,2023-02-13,2023-02-19,111
2023-Week07,IVP15034,KG,900,2023-02-13,2023-02-19,111
2023-Week07,IVP15060,KG,900,2023-02-13,2023-02-19,111
2023-Week07,IVP15087,PZA,216,2023-02-13,2023-02-19,111
2023-Week07,IVP15196,KG,120,2023-02-13,2023-02-19,111
2023-Week07,IVP15513,KG,1,2023-02-13,2023-02-19,111
2023-Week08,IVP04001,PZA,18,2023-02-20,2023-02-26,112
2023-Week08,IVP04009,PZA,18,2023-02-20,2023-02-26,112
2023-Week08,IVP04015,PZA,36,2023-02-20,2023-02-26,112
2023-Week08,IVP04039,PZA,786,2023-02-20,2023-02-26,112
2023-Week08,IVP06046.,KG,1,2023-02-20,2023-02-26,112
2023-Week08,IVP07025,KG,540,2023-02-20,2023-02-26,112
2023-Week08,IVP07082,KG,1,2023-02-20,2023-02-26,112
2023-Week08,IVP07094,KG,12960,2023-02-20,2023-02-26,112
2023-Week08,IVP07099,KG,20520,2023-02-20,2023-02-26,112
2023-Week08,IVP07105,KG,108,2023-02-20,2023-02-26,112
2023-Week08,IVP07119,KG,405,2023-02-20,2023-02-26,112
2023-Week08,IVP07123,KG,270,2023-02-20,2023-02-26,112
2023-Week08,IVP07130,KG,90,2023-02-20,2023-02-26,112
2023-Week08,IVP07133,KG,6,2023-02-20,2023-02-26,112
2023-Week08,IVP07137,KG,540,2023-02-20,2023-02-26,112
2023-Week08,IVP07157,KG,2160,2023-02-20,2023-02-26,112
2023-Week08,IVP07159,KG,540,2023-02-20,2023-02-26,112
2023-Week08,IVP07165,PZA,72,2023-02-20,2023-02-26,112
2023-Week08,IVP07169,KG,675,2023-02-20,2023-02-26,112
2023-Week08,IVP07197,KG,270,2023-02-20,2023-02-26,112
2023-Week08,IVP07203,KG,297,2023-02-20,2023-02-26,112
2023-Week08,IVP07207,KG,1890,2023-02-20,2023-02-26,112
2023-Week08,IVP07214,KG,54,2023-02-20,2023-02-26,112
2023-Week08,IVP07215,KG,1080,2023-02-20,2023-02-26,112
2023-Week08,IVP07219,KG,27,2023-02-20,2023-02-26,112
2023-Week08,IVP07225,KG,108,2023-02-20,2023-02-26,112
2023-Week08,IVP07229,KG,540,2023-02-20,2023-02-26,112
2023-Week08,IVP07254,KG,27,2023-02-20,2023-02-26,112
2023-Week08,IVP07264,KG,3240,2023-02-20,2023-02-26,112
2023-Week08,IVP07273,KG,1080,2023-02-20,2023-02-26,112
2023-Week08,IVP07292,KG,21,2023-02-20,2023-02-26,112
2023-Week08,IVP07294,KG,5610,2023-02-20,2023-02-26,112
2023-Week08,IVP07304,KG,2760,2023-02-20,2023-02-26,112
2023-Week08,IVP07306,KG,270,2023-02-20,2023-02-26,112
2023-Week08,IVP07315,KG,27,2023-02-20,2023-02-26,112
2023-Week08,IVP07322,KG,27,2023-02-20,2023-02-26,112
2023-Week08,IVP07361,KG,30,2023-02-20,2023-02-26,112
2023-Week08,IVP07373,KG,54,2023-02-20,2023-02-26,112
2023-Week08,IVP07378,KG,3,2023-02-20,2023-02-26,112
2023-Week08,IVP07412,KG,4,2023-02-20,2023-02-26,112
2023-Week08,IVP07412,PZA,3,2023-02-20,2023-02-26,112
2023-Week08,IVP07446,KG,297,2023-02-20,2023-02-26,112
2023-Week08,IVP07452,KG,1620,2023-02-20,2023-02-26,112
2023-Week08,IVP07480,KG,54,2023-02-20,2023-02-26,112
2023-Week08,IVP07480,PZA,1,2023-02-20,2023-02-26,112
2023-Week08,IVP07489,PZA,1,2023-02-20,2023-02-26,112
2023-Week08,IVP07499,KG,540,2023-02-20,2023-02-26,112
2023-Week08,IVP07549,KG,270,2023-02-20,2023-02-26,112
2023-Week08,IVP08007,KG,90,2023-02-20,2023-02-26,112
2023-Week08,IVP08026,KG,270,2023-02-20,2023-02-26,112
2023-Week08,IVP08039,KG,240,2023-02-20,2023-02-26,112
2023-Week08,IVP08042,KG,30,2023-02-20,2023-02-26,112
2023-Week08,IVP08078,KG,1,2023-02-20,2023-02-26,112
2023-Week08,IVP09009,KG,810,2023-02-20,2023-02-26,112
2023-Week08,IVP09028,KG,541,2023-02-20,2023-02-26,112
2023-Week08,IVP09076,KG,3240,2023-02-20,2023-02-26,112
2023-Week08,IVP10002,PZA,18,2023-02-20,2023-02-26,112
2023-Week08,IVP10009,KG,39,2023-02-20,2023-02-26,112
2023-Week08,IVP10025,KG,1200,2023-02-20,2023-02-26,112
2023-Week08,IVP10029,KG,30,2023-02-20,2023-02-26,112
2023-Week08,IVP11026,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11080,KG,624,2023-02-20,2023-02-26,112
2023-Week08,IVP11082,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11090,KG,228,2023-02-20,2023-02-26,112
2023-Week08,IVP11098,KG,57,2023-02-20,2023-02-26,112
2023-Week08,IVP11103,KG,300,2023-02-20,2023-02-26,112
2023-Week08,IVP11112,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11114,KG,2700,2023-02-20,2023-02-26,112
2023-Week08,IVP11123,KG,900,2023-02-20,2023-02-26,112
2023-Week08,IVP11135,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11137,KG,312,2023-02-20,2023-02-26,112
2023-Week08,IVP11141,KG,90,2023-02-20,2023-02-26,112
2023-Week08,IVP11144,KG,3300,2023-02-20,2023-02-26,112
2023-Week08,IVP11159,KG,1024,2023-02-20,2023-02-26,112
2023-Week08,IVP11162,KG,60,2023-02-20,2023-02-26,112
2023-Week08,IVP11190,KG,140,2023-02-20,2023-02-26,112
2023-Week08,IVP11213,KG,285,2023-02-20,2023-02-26,112
2023-Week08,IVP11252,KG,3,2023-02-20,2023-02-26,112
2023-Week08,IVP11262,KG,334,2023-02-20,2023-02-26,112
2023-Week08,IVP11272,KG,57,2023-02-20,2023-02-26,112
2023-Week08,IVP11275,KG,328,2023-02-20,2023-02-26,112
2023-Week08,IVP11277,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11345,KG,114,2023-02-20,2023-02-26,112
2023-Week08,IVP11356,KG,90,2023-02-20,2023-02-26,112
2023-Week08,IVP11360,KG,15,2023-02-20,2023-02-26,112
2023-Week08,IVP11375,KG,1248,2023-02-20,2023-02-26,112
2023-Week08,IVP11387,KG,28,2023-02-20,2023-02-26,112
2023-Week08,IVP11416,KG,342,2023-02-20,2023-02-26,112
2023-Week08,IVP11430,KG,6,2023-02-20,2023-02-26,112
2023-Week08,IVP11479,KG,306,2023-02-20,2023-02-26,112
2023-Week08,IVP11501,KG,114,2023-02-20,2023-02-26,112
2023-Week08,IVP11528,KG,1,2023-02-20,2023-02-26,112
2023-Week08,IVP11533,KG,1500,2023-02-20,2023-02-26,112
2023-Week08,IVP11576,KG,450,2023-02-20,2023-02-26,112
2023-Week08,IVP11586,KG,823,2023-02-20,2023-02-26,112
2023-Week08,IVP11615,KG,7,2023-02-20,2023-02-26,112
2023-Week08,IVP11663,KG,12,2023-02-20,2023-02-26,112
2023-Week08,IVP11682,KG,7,2023-02-20,2023-02-26,112
2023-Week08,IVP11694,PZA,7,2023-02-20,2023-02-26,112
2023-Week08,IVP11706,KG,342,2023-02-20,2023-02-26,112
2023-Week08,IVP11713,KG,606,2023-02-20,2023-02-26,112
2023-Week08,IVP15042,KG,1020,2023-02-20,2023-02-26,112
2023-Week08,IVP15060,KG,900,2023-02-20,2023-02-26,112
2023-Week08,IVP15062,KG,300,2023-02-20,2023-02-26,112
2023-Week08,IVP15064,KG,112,2023-02-20,2023-02-26,112
2023-Week08,IVP15088,KG,60,2023-02-20,2023-02-26,112
2023-Week08,IVP15089,KG,60,2023-02-20,2023-02-26,112
2023-Week08,IVP15104,KG,1,2023-02-20,2023-02-26,112
2023-Week08,IVP15125,KG,300,2023-02-20,2023-02-26,112
2023-Week08,IVP15196,KG,330,2023-02-20,2023-02-26,112
2023-Week08,IVP15243,KG,624,2023-02-20,2023-02-26,112
2023-Week08,IVP99022,PZA,7,2023-02-20,2023-02-26,112
2023-Week08,IVP99023,PZA,7,2023-02-20,2023-02-26,112
2023-Week08,IVP99038,PZA,6,2023-02-20,2023-02-26,112
2023-Week09,IVP01020,PZA,13,2023-02-27,2023-03-05,113
2023-Week09,IVP04009,PZA,174,2023-02-27,2023-03-05,113
2023-Week09,IVP04039,PZA,354,2023-02-27,2023-03-05,113
2023-Week09,IVP07007,KG,3,2023-02-27,2023-03-05,113
2023-Week09,IVP07026,KG,1134,2023-02-27,2023-03-05,113
2023-Week09,IVP07076,KG,108,2023-02-27,2023-03-05,113
2023-Week09,IVP07099,KG,1080,2023-02-27,2023-03-05,113
2023-Week09,IVP07131,KG,1827,2023-02-27,2023-03-05,113
2023-Week09,IVP07133,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP07145,KG,324,2023-02-27,2023-03-05,113
2023-Week09,IVP07157,KG,270,2023-02-27,2023-03-05,113
2023-Week09,IVP07165,KG,162,2023-02-27,2023-03-05,113
2023-Week09,IVP07169,KG,1384,2023-02-27,2023-03-05,113
2023-Week09,IVP07182,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP07239,KG,81,2023-02-27,2023-03-05,113
2023-Week09,IVP07244,KG,54,2023-02-27,2023-03-05,113
2023-Week09,IVP07244,PZA,144,2023-02-27,2023-03-05,113
2023-Week09,IVP07254,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP07264,KG,810,2023-02-27,2023-03-05,113
2023-Week09,IVP07272,KG,2970,2023-02-27,2023-03-05,113
2023-Week09,IVP07274,KG,54,2023-02-27,2023-03-05,113
2023-Week09,IVP07278,PZA,108,2023-02-27,2023-03-05,113
2023-Week09,IVP07293,KG,1890,2023-02-27,2023-03-05,113
2023-Week09,IVP07294,KG,270,2023-02-27,2023-03-05,113
2023-Week09,IVP07309,PZA,72,2023-02-27,2023-03-05,113
2023-Week09,IVP07322,KG,54,2023-02-27,2023-03-05,113
2023-Week09,IVP07322,PZA,90,2023-02-27,2023-03-05,113
2023-Week09,IVP07331,KG,1080,2023-02-27,2023-03-05,113
2023-Week09,IVP07342,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP07361,KG,31,2023-02-27,2023-03-05,113
2023-Week09,IVP07382,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP07384,KG,1083,2023-02-27,2023-03-05,113
2023-Week09,IVP07387,PZA,18,2023-02-27,2023-03-05,113
2023-Week09,IVP07400,KG,54,2023-02-27,2023-03-05,113
2023-Week09,IVP07405,KG,81,2023-02-27,2023-03-05,113
2023-Week09,IVP07412,KG,108,2023-02-27,2023-03-05,113
2023-Week09,IVP07428,KG,594,2023-02-27,2023-03-05,113
2023-Week09,IVP07436,KG,4200,2023-02-27,2023-03-05,113
2023-Week09,IVP07448,KG,216,2023-02-27,2023-03-05,113
2023-Week09,IVP07452,KG,810,2023-02-27,2023-03-05,113
2023-Week09,IVP07479,KG,108,2023-02-27,2023-03-05,113
2023-Week09,IVP07480,KG,1923,2023-02-27,2023-03-05,113
2023-Week09,IVP07520,KG,255,2023-02-27,2023-03-05,113
2023-Week09,IVP08003,KG,89,2023-02-27,2023-03-05,113
2023-Week09,IVP08042,KG,120,2023-02-27,2023-03-05,113
2023-Week09,IVP08051,KG,45,2023-02-27,2023-03-05,113
2023-Week09,IVP09008,PZA,1,2023-02-27,2023-03-05,113
2023-Week09,IVP09009,KG,4590,2023-02-27,2023-03-05,113
2023-Week09,IVP09022,KG,300,2023-02-27,2023-03-05,113
2023-Week09,IVP09023,KG,300,2023-02-27,2023-03-05,113
2023-Week09,IVP09028,KG,541,2023-02-27,2023-03-05,113
2023-Week09,IVP09054,PZA,1,2023-02-27,2023-03-05,113
2023-Week09,IVP10002,PZA,36,2023-02-27,2023-03-05,113
2023-Week09,IVP10005,KG,60,2023-02-27,2023-03-05,113
2023-Week09,IVP10025,KG,6,2023-02-27,2023-03-05,113
2023-Week09,IVP11047,KG,1,2023-02-27,2023-03-05,113
2023-Week09,IVP11079,KG,28,2023-02-27,2023-03-05,113
2023-Week09,IVP11090,KG,114,2023-02-27,2023-03-05,113
2023-Week09,IVP11103,KG,3600,2023-02-27,2023-03-05,113
2023-Week09,IVP11123,KG,600,2023-02-27,2023-03-05,113
2023-Week09,IVP11137,KG,300,2023-02-27,2023-03-05,113
2023-Week09,IVP11144,KG,22,2023-02-27,2023-03-05,113
2023-Week09,IVP11158,KG,427,2023-02-27,2023-03-05,113
2023-Week09,IVP11159,KG,142,2023-02-27,2023-03-05,113
2023-Week09,IVP11162,KG,913,2023-02-27,2023-03-05,113
2023-Week09,IVP11238,KG,936,2023-02-27,2023-03-05,113
2023-Week09,IVP11253,KG,9,2023-02-27,2023-03-05,113
2023-Week09,IVP11262,KG,56,2023-02-27,2023-03-05,113
2023-Week09,IVP11276,KG,28,2023-02-27,2023-03-05,113
2023-Week09,IVP11282,KG,600,2023-02-27,2023-03-05,113
2023-Week09,IVP11298,KG,600,2023-02-27,2023-03-05,113
2023-Week09,IVP11307,KG,150,2023-02-27,2023-03-05,113
2023-Week09,IVP11316,KG,3600,2023-02-27,2023-03-05,113
2023-Week09,IVP11340,KG,114,2023-02-27,2023-03-05,113
2023-Week09,IVP11341,KG,85,2023-02-27,2023-03-05,113
2023-Week09,IVP11375,KG,1248,2023-02-27,2023-03-05,113
2023-Week09,IVP11419,KG,994,2023-02-27,2023-03-05,113
2023-Week09,IVP11430,KG,309,2023-02-27,2023-03-05,113
2023-Week09,IVP11479,KG,56,2023-02-27,2023-03-05,113
2023-Week09,IVP11503,KG,600,2023-02-27,2023-03-05,113
2023-Week09,IVP11528,KG,57,2023-02-27,2023-03-05,113
2023-Week09,IVP11543,KG,228,2023-02-27,2023-03-05,113
2023-Week09,IVP11558,KG,27,2023-02-27,2023-03-05,113
2023-Week09,IVP11576,KG,300,2023-02-27,2023-03-05,113
2023-Week09,IVP11586,KG,900,2023-02-27,2023-03-05,113
2023-Week09,IVP11633,KG,2400,2023-02-27,2023-03-05,113
2023-Week09,IVP11694,PZA,6,2023-02-27,2023-03-05,113
2023-Week09,IVP11695,KG,57,2023-02-27,2023-03-05,113
2023-Week09,IVP11706,KG,171,2023-02-27,2023-03-05,113
2023-Week09,IVP13011,KG,810,2023-02-27,2023-03-05,113
2023-Week09,IVP14041,KG,72,2023-02-27,2023-03-05,113
2023-Week09,IVP15001,KG,300,2023-02-27,2023-03-05,113
2023-Week09,IVP15060,KG,1200,2023-02-27,2023-03-05,113
2023-Week09,IVP15082,KG,28,2023-02-27,2023-03-05,113
2023-Week09,IVP15087,PZA,90,2023-02-27,2023-03-05,113
2023-Week09,IVP15107,KG,240,2023-02-27,2023-03-05,113
2023-Week09,IVP15237,KG,15000,2023-02-27,2023-03-05,113
2023-Week09,IVP15513,KG,5,2023-02-27,2023-03-05,113
2023-Week09,IVP15513,PZA,90,2023-02-27,2023-03-05,113
2023-Week09,IVP99020,PZA,1,2023-02-27,2023-03-05,113
2023-Week09,IVP99023,PZA,4,2023-02-27,2023-03-05,113
2023-Week09,IVP99058,PZA,4,2023-02-27,2023-03-05,113
2023-Week10,IVP01020,PZA,3,2023-03-06,2023-03-12,114
2023-Week10,IVP04001,PZA,18,2023-03-06,2023-03-12,114
2023-Week10,IVP04009,PZA,18,2023-03-06,2023-03-12,114
2023-Week10,IVP04014,PZA,1,2023-03-06,2023-03-12,114
2023-Week10,IVP04018,PZA,75,2023-03-06,2023-03-12,114
2023-Week10,IVP04039,PZA,392,2023-03-06,2023-03-12,114
2023-Week10,IVP06046.,KG,1,2023-03-06,2023-03-12,114
2023-Week10,IVP07068,KG,3,2023-03-06,2023-03-12,114
2023-Week10,IVP07072,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07085,KG,2160,2023-03-06,2023-03-12,114
2023-Week10,IVP07119,KG,27,2023-03-06,2023-03-12,114
2023-Week10,IVP07123,KG,1080,2023-03-06,2023-03-12,114
2023-Week10,IVP07130,KG,30,2023-03-06,2023-03-12,114
2023-Week10,IVP07131,KG,1680,2023-03-06,2023-03-12,114
2023-Week10,IVP07134,KG,3,2023-03-06,2023-03-12,114
2023-Week10,IVP07144,KG,648,2023-03-06,2023-03-12,114
2023-Week10,IVP07145,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07159,KG,1350,2023-03-06,2023-03-12,114
2023-Week10,IVP07165,KG,459,2023-03-06,2023-03-12,114
2023-Week10,IVP07165,PZA,36,2023-03-06,2023-03-12,114
2023-Week10,IVP07169,KG,81,2023-03-06,2023-03-12,114
2023-Week10,IVP07197,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07201,KG,54,2023-03-06,2023-03-12,114
2023-Week10,IVP07203,KG,54,2023-03-06,2023-03-12,114
2023-Week10,IVP07207,KG,810,2023-03-06,2023-03-12,114
2023-Week10,IVP07219,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07229,KG,540,2023-03-06,2023-03-12,114
2023-Week10,IVP07258,KG,540,2023-03-06,2023-03-12,114
2023-Week10,IVP07259,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07267,KG,18,2023-03-06,2023-03-12,114
2023-Week10,IVP07278,KG,1,2023-03-06,2023-03-12,114
2023-Week10,IVP07294,KG,4560,2023-03-06,2023-03-12,114
2023-Week10,IVP07314,KG,54,2023-03-06,2023-03-12,114
2023-Week10,IVP07322,KG,54,2023-03-06,2023-03-12,114
2023-Week10,IVP07330,KG,108,2023-03-06,2023-03-12,114
2023-Week10,IVP07338,KG,1080,2023-03-06,2023-03-12,114
2023-Week10,IVP07378,KG,3,2023-03-06,2023-03-12,114
2023-Week10,IVP07384,KG,270,2023-03-06,2023-03-12,114
2023-Week10,IVP07397,KG,1080,2023-03-06,2023-03-12,114
2023-Week10,IVP07400,PZA,1,2023-03-06,2023-03-12,114
2023-Week10,IVP07406,KG,600,2023-03-06,2023-03-12,114
2023-Week10,IVP07410,KG,810,2023-03-06,2023-03-12,114
2023-Week10,IVP07412,KG,31,2023-03-06,2023-03-12,114
2023-Week10,IVP07428,KG,27,2023-03-06,2023-03-12,114
2023-Week10,IVP07436,KG,3600,2023-03-06,2023-03-12,114
2023-Week10,IVP07445,KG,1674,2023-03-06,2023-03-12,114
2023-Week10,IVP07446,KG,4050,2023-03-06,2023-03-12,114
2023-Week10,IVP07452,KG,810,2023-03-06,2023-03-12,114
2023-Week10,IVP07497,PZA,1,2023-03-06,2023-03-12,114
2023-Week10,IVP07499,KG,1350,2023-03-06,2023-03-12,114
2023-Week10,IVP08003,KG,132,2023-03-06,2023-03-12,114
2023-Week10,IVP08007,KG,90,2023-03-06,2023-03-12,114
2023-Week10,IVP08009,KG,1,2023-03-06,2023-03-12,114
2023-Week10,IVP08031,KG,30,2023-03-06,2023-03-12,114
2023-Week10,IVP08051,KG,81,2023-03-06,2023-03-12,114
2023-Week10,IVP08056,KG,90,2023-03-06,2023-03-12,114
2023-Week10,IVP09009,KG,4320,2023-03-06,2023-03-12,114
2023-Week10,IVP09028,KG,810,2023-03-06,2023-03-12,114
2023-Week10,IVP10009,KG,210,2023-03-06,2023-03-12,114
2023-Week10,IVP10025,KG,513,2023-03-06,2023-03-12,114
2023-Week10,IVP11047,KG,228,2023-03-06,2023-03-12,114
2023-Week10,IVP11057,KG,199,2023-03-06,2023-03-12,114
2023-Week10,IVP11060,KG,600,2023-03-06,2023-03-12,114
2023-Week10,IVP11065,KG,1800,2023-03-06,2023-03-12,114
2023-Week10,IVP11080,KG,300,2023-03-06,2023-03-12,114
2023-Week10,IVP11082,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11085,KG,600,2023-03-06,2023-03-12,114
2023-Week10,IVP11087,KG,1,2023-03-06,2023-03-12,114
2023-Week10,IVP11090,KG,57,2023-03-06,2023-03-12,114
2023-Week10,IVP11102,KG,312,2023-03-06,2023-03-12,114
2023-Week10,IVP11103,KG,1,2023-03-06,2023-03-12,114
2023-Week10,IVP11117,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11137,KG,342,2023-03-06,2023-03-12,114
2023-Week10,IVP11141,KG,120,2023-03-06,2023-03-12,114
2023-Week10,IVP11144,KG,240,2023-03-06,2023-03-12,114
2023-Week10,IVP11158,KG,427,2023-03-06,2023-03-12,114
2023-Week10,IVP11159,KG,228,2023-03-06,2023-03-12,114
2023-Week10,IVP11160,KG,28,2023-03-06,2023-03-12,114
2023-Week10,IVP11162,KG,316,2023-03-06,2023-03-12,114
