Week,Articulo,Unidad de venta,Segmento Cliente,Creacion Orden de Venta,Cantidad,Week Start,Week End
2023-Week17,IVP07157,KG,Aceros,2023-04-25,270,2023-04-24,2023-04-30
2023-Week17,IVP07157,KG,Aceros,2023-04-28,270,2023-04-24,2023-04-30
2023-Week17,IVP07165,KG,Alimentos y farmaceutica,2023-04-24,108,2023-04-24,2023-04-30
2023-Week17,IVP07165,KG,Distribuidor,2023-04-24,54,2023-04-24,2023-04-30
2023-Week17,IVP07165,KG,Distribuidor,2023-04-25,810,2023-04-24,2023-04-30
2023-Week17,IVP07169,KG,Aceros,2023-04-25,243,2023-04-24,2023-04-30
2023-Week17,IVP07170,KG,Subsidiarias,2023-04-25,270,2023-04-24,2023-04-30
2023-Week17,IVP07189,KG,Distribuidor,2023-04-27,3,2023-04-24,2023-04-30
2023-Week17,IVP07207,KG,Aceros,2023-04-26,810,2023-04-24,2023-04-30
2023-Week17,IVP07225,KG,Polimeros,2023-04-24,108,2023-04-24,2023-04-30
2023-Week17,IVP07229,KG,Aceros,2023-04-28,540,2023-04-24,2023-04-30
2023-Week17,IVP07231,KG,Distribuidor,2023-04-26,54,2023-04-24,2023-04-30
2023-Week17,IVP07243,KG,Alimentos y farmaceutica,2023-04-27,12,2023-04-24,2023-04-30
2023-Week17,IVP07243,KG,Subsidiarias,2023-04-25,108,2023-04-24,2023-04-30
2023-Week17,IVP07244,KG,Distribuidor,2023-04-27,54,2023-04-24,2023-04-30
2023-Week17,IVP07244,PZA,Subsidiarias,2023-04-25,72,2023-04-24,2023-04-30
2023-Week17,IVP07254,KG,Alimentos y farmaceutica,2023-04-24,54,2023-04-24,2023-04-30
2023-Week17,IVP07258,KG,Cemento,2023-04-29,270,2023-04-24,2023-04-30
2023-Week17,IVP07264,KG,Aceros,2023-04-28,3240,2023-04-24,2023-04-30
2023-Week17,IVP07267,KG,Distribuidor,2023-04-25,405,2023-04-24,2023-04-30
2023-Week17,IVP07267,KG,Distribuidor,2023-04-27,54,2023-04-24,2023-04-30
2023-Week17,IVP07274,KG,Distribuidor,2023-04-27,54,2023-04-24,2023-04-30
2023-Week17,IVP07274,KG,Subsidiarias,2023-04-25,189,2023-04-24,2023-04-30
2023-Week17,IVP07278,KG,Distribuidor,2023-04-27,27,2023-04-24,2023-04-30
2023-Week17,IVP07294,KG,Aceros,2023-04-27,540,2023-04-24,2023-04-30
2023-Week17,IVP07304,KG,Aceros,2023-04-28,810,2023-04-24,2023-04-30
2023-Week17,IVP07306,KG,Aceros,2023-04-26,810,2023-04-24,2023-04-30
2023-Week17,IVP07314,KG,Alimentos y farmaceutica,2023-04-27,27,2023-04-24,2023-04-30
2023-Week17,IVP07322,PZA,Distribuidor,2023-04-24,40,2023-04-24,2023-04-30
2023-Week17,IVP07338,KG,Aceros,2023-04-27,540,2023-04-24,2023-04-30
2023-Week17,IVP07342,KG,Metal Mecanica,2023-04-26,12,2023-04-24,2023-04-30
2023-Week17,IVP07361,KG,Aceros,2023-04-28,27,2023-04-24,2023-04-30
2023-Week17,IVP07361,KG,Distribuidor,2023-04-25,27,2023-04-24,2023-04-30
2023-Week17,IVP07361,KG,Distribuidor,2023-04-26,27,2023-04-24,2023-04-30
2023-Week17,IVP07369,KG,Distribuidor,2023-04-24,54,2023-04-24,2023-04-30
2023-Week17,IVP07387,KG,Distribuidor,2023-04-24,540,2023-04-24,2023-04-30
2023-Week17,IVP07387,PZA,Distribuidor,2023-04-27,36,2023-04-24,2023-04-30
2023-Week17,IVP07390,KG,Subsidiarias,2023-04-25,178,2023-04-24,2023-04-30
2023-Week17,IVP07405,KG,Automotriz,2023-04-29,54,2023-04-24,2023-04-30
2023-Week17,IVP07407,KG,Aceros,2023-04-26,81,2023-04-24,2023-04-30
2023-Week17,IVP07412,KG,Alimentos y farmaceutica,2023-04-27,8,2023-04-24,2023-04-30
2023-Week17,IVP07420,KG,Alimentos y farmaceutica,2023-04-28,6,2023-04-24,2023-04-30
2023-Week17,IVP07446,KG,Distribuidor,2023-04-25,135,2023-04-24,2023-04-30
2023-Week17,IVP07452,KG,Genericos,2023-04-27,6,2023-04-24,2023-04-30
2023-Week17,IVP07452,KG,Subsidiarias,2023-04-25,5400,2023-04-24,2023-04-30
2023-Week17,IVP07480,KG,Alimentos y farmaceutica,2023-04-27,12,2023-04-24,2023-04-30
2023-Week17,IVP07482,KG,Aceros,2023-04-26,18,2023-04-24,2023-04-30
2023-Week17,IVP07545,KG,Subsidiarias,2023-04-25,135,2023-04-24,2023-04-30
2023-Week17,IVP07557,KG,Aceros,2023-04-27,3240,2023-04-24,2023-04-30
2023-Week17,IVP08003,KG,Aceros,2023-04-26,660,2023-04-24,2023-04-30
2023-Week17,IVP08003,KG,Aceros,2023-04-27,27,2023-04-24,2023-04-30
2023-Week17,IVP08003,KG,Aceros,2023-04-28,30,2023-04-24,2023-04-30
2023-Week17,IVP08003,KG,Metal Mecanica,2023-04-27,4,2023-04-24,2023-04-30
2023-Week17,IVP08016,KG,Distribuidor,2023-04-25,270,2023-04-24,2023-04-30
2023-Week17,IVP08026,KG,Aceros,2023-04-26,330,2023-04-24,2023-04-30
2023-Week17,IVP08026,KG,Subsidiarias,2023-04-25,270,2023-04-24,2023-04-30
2023-Week17,IVP08034,KG,Aceros,2023-04-26,30,2023-04-24,2023-04-30
2023-Week17,IVP08051,KG,Alimentos y farmaceutica,2023-04-27,4,2023-04-24,2023-04-30
2023-Week17,IVP08056,KG,Metal Mecanica,2023-04-25,150,2023-04-24,2023-04-30
2023-Week17,IVP08058,KG,Metal Mecanica,2023-04-24,6,2023-04-24,2023-04-30
2023-Week17,IVP09009,KG,Metal Mecanica,2023-04-25,1080,2023-04-24,2023-04-30
2023-Week17,IVP09009,KG,Metal Mecanica,2023-04-27,2430,2023-04-24,2023-04-30
2023-Week17,IVP09028,KG,Metal Mecanica,2023-04-24,1,2023-04-24,2023-04-30
2023-Week17,IVP09028,KG,Metal Mecanica,2023-04-25,540,2023-04-24,2023-04-30
2023-Week17,IVP09031,KG,Metal Mecanica,2023-04-25,600,2023-04-24,2023-04-30
2023-Week17,IVP10001,KG,Genericos,2023-04-25,6,2023-04-24,2023-04-30
2023-Week17,IVP10002,PZA,Distribuidor,2023-04-26,18,2023-04-24,2023-04-30
2023-Week17,IVP10012,KG,Alimentos y farmaceutica,2023-04-24,54,2023-04-24,2023-04-30
2023-Week17,IVP10025,KG,Metal Mecanica,2023-04-24,150,2023-04-24,2023-04-30
2023-Week17,IVP10025,KG,Metal Mecanica,2023-04-25,150,2023-04-24,2023-04-30
2023-Week17,IVP10025,KG,Metal Mecanica,2023-04-27,180,2023-04-24,2023-04-30
2023-Week17,IVP10025,KG,Subsidiarias,2023-04-25,600,2023-04-24,2023-04-30
2023-Week17,IVP11025,L,Distribuidor,2023-04-24,28,2023-04-24,2023-04-30
2023-Week17,IVP11026,L,Distribuidor,2023-04-26,85,2023-04-24,2023-04-30
2023-Week17,IVP11027,L,Distribuidor,2023-04-26,285,2023-04-24,2023-04-30
2023-Week17,IVP11027,L,Distribuidor,2023-04-28,28,2023-04-24,2023-04-30
2023-Week17,IVP11032,L,Aceros,2023-04-26,741,2023-04-24,2023-04-30
2023-Week17,IVP11046,L,Ceramica,2023-04-28,312,2023-04-24,2023-04-30
2023-Week17,IVP11046,L,Subsidiarias,2023-04-25,900,2023-04-24,2023-04-30
2023-Week17,IVP11057,L,Distribuidor,2023-04-27,684,2023-04-24,2023-04-30
2023-Week17,IVP11080,L,Aceros,2023-04-26,624,2023-04-24,2023-04-30
2023-Week17,IVP11081,L,Metal Mecanica,2023-04-25,342,2023-04-24,2023-04-30
2023-Week17,IVP11082,L,Distribuidor,2023-04-24,28,2023-04-24,2023-04-30
2023-Week17,IVP11087,L,Aceros,2023-04-26,624,2023-04-24,2023-04-30
2023-Week17,IVP11090,L,Aceros,2023-04-26,199,2023-04-24,2023-04-30
2023-Week17,IVP11092,L,Aceros,2023-04-26,199,2023-04-24,2023-04-30
2023-Week17,IVP11117,L,Distribuidor,2023-04-24,56,2023-04-24,2023-04-30
2023-Week17,IVP11136,L,Metal Mecanica,2023-04-27,300,2023-04-24,2023-04-30
2023-Week17,IVP11137,L,Alimentos y farmaceutica,2023-04-27,456,2023-04-24,2023-04-30
2023-Week17,IVP11141,L,Aceros,2023-04-25,60,2023-04-24,2023-04-30
2023-Week17,IVP11141,L,Aceros,2023-04-27,90,2023-04-24,2023-04-30
2023-Week17,IVP11144,L,Aceros,2023-04-26,3300,2023-04-24,2023-04-30
2023-Week17,IVP11158,L,Distribuidor,2023-04-27,114,2023-04-24,2023-04-30
2023-Week17,IVP11159,L,Distribuidor,2023-04-25,85,2023-04-24,2023-04-30
2023-Week17,IVP11159,L,Distribuidor,2023-04-26,170,2023-04-24,2023-04-30
2023-Week17,IVP11160,L,Distribuidor,2023-04-28,57,2023-04-24,2023-04-30
2023-Week17,IVP11162,L,Alimentos y farmaceutica,2023-04-24,6,2023-04-24,2023-04-30
2023-Week17,IVP11162,L,Alimentos y farmaceutica,2023-04-27,340,2023-04-24,2023-04-30
2023-Week17,IVP11162,L,Distribuidor,2023-04-24,57,2023-04-24,2023-04-30
2023-Week17,IVP11162,L,Distribuidor,2023-04-25,85,2023-04-24,2023-04-30
2023-Week17,IVP11213,L,Cemento,2023-04-29,312,2023-04-24,2023-04-30
2023-Week17,IVP11252,L,Alimentos y farmaceutica,2023-04-24,4,2023-04-24,2023-04-30
2023-Week17,IVP11252,L,Distribuidor,2023-04-25,142,2023-04-24,2023-04-30
2023-Week17,IVP11252,L,Distribuidor,2023-04-28,57,2023-04-24,2023-04-30
2023-Week17,IVP11253,L,Distribuidor,2023-04-28,57,2023-04-24,2023-04-30
2023-Week17,IVP11272,L,Alimentos y farmaceutica,2023-04-24,1,2023-04-24,2023-04-30
2023-Week17,IVP11272,L,Alimentos y farmaceutica,2023-04-27,456,2023-04-24,2023-04-30
2023-Week17,IVP11275,L,Distribuidor,2023-04-24,28,2023-04-24,2023-04-30
2023-Week17,IVP11328,L,Subsidiarias,2023-04-25,114,2023-04-24,2023-04-30
2023-Week17,IVP11387,L,Alimentos y farmaceutica,2023-04-25,57,2023-04-24,2023-04-30
2023-Week17,IVP11387,L,Distribuidor,2023-04-28,57,2023-04-24,2023-04-30
2023-Week17,IVP11390,L,Distribuidor,2023-04-26,85,2023-04-24,2023-04-30
2023-Week17,IVP11419,L,Distribuidor,2023-04-25,28,2023-04-24,2023-04-30
2023-Week17,IVP11430,L,Automotriz,2023-04-24,456,2023-04-24,2023-04-30
2023-Week17,IVP11431,L,Alimentos y farmaceutica,2023-04-27,228,2023-04-24,2023-04-30
2023-Week17,IVP11436,L,Alimentos y farmaceutica,2023-04-27,228,2023-04-24,2023-04-30
2023-Week17,IVP11450,L,Alimentos y farmaceutica,2023-04-27,228,2023-04-24,2023-04-30
2023-Week17,IVP11466,L,Distribuidor,2023-04-27,28,2023-04-24,2023-04-30
2023-Week17,IVP11479,L,Metal Mecanica,2023-04-25,600,2023-04-24,2023-04-30
2023-Week17,IVP11479,L,Metal Mecanica,2023-04-27,171,2023-04-24,2023-04-30
2023-Week17,IVP11484,L,Aceros,2023-04-26,4,2023-04-24,2023-04-30
2023-Week17,IVP11503,L,Distribuidor,2023-04-25,600,2023-04-24,2023-04-30
2023-Week17,IVP11511,L,Minas,2023-04-26,600,2023-04-24,2023-04-30
2023-Week17,IVP11519,L,Metal Mecanica,2023-04-26,85,2023-04-24,2023-04-30
2023-Week17,IVP11539,L,Distribuidor,2023-04-25,1500,2023-04-24,2023-04-30
2023-Week17,IVP11576,L,Alimentos y farmaceutica,2023-04-27,1800,2023-04-24,2023-04-30
2023-Week17,IVP11576,L,Alimentos y farmaceutica,2023-04-28,450,2023-04-24,2023-04-30
2023-Week17,IVP11576,L,Subsidiarias,2023-04-25,18,2023-04-24,2023-04-30
2023-Week17,IVP11586,L,Minas,2023-04-24,900,2023-04-24,2023-04-30
2023-Week17,IVP11588,L,Minas,2023-04-27,2700,2023-04-24,2023-04-30
2023-Week17,IVP11600,L,Alimentos y farmaceutica,2023-04-25,7,2023-04-24,2023-04-30
2023-Week17,IVP11603,L,Distribuidor,2023-04-25,28,2023-04-24,2023-04-30
2023-Week17,IVP11661,L,Metal Mecanica,2023-04-26,300,2023-04-24,2023-04-30
2023-Week17,IVP11663,L,Subsidiarias,2023-04-25,285,2023-04-24,2023-04-30
2023-Week17,IVP11694,PZA,Genericos,2023-04-25,3,2023-04-24,2023-04-30
2023-Week17,IVP14005,KG,Automotriz,2023-04-27,112,2023-04-24,2023-04-30
2023-Week17,IVP14041,KG,Automotriz,2023-04-25,30,2023-04-24,2023-04-30
2023-Week17,IVP15023,KG,Subsidiarias,2023-04-25,300,2023-04-24,2023-04-30
2023-Week17,IVP15060,KG,Automotriz,2023-04-24,1200,2023-04-24,2023-04-30
2023-Week17,IVP15060,KG,Automotriz,2023-04-25,1200,2023-04-24,2023-04-30
2023-Week17,IVP15062,KG,Automotriz,2023-04-24,300,2023-04-24,2023-04-30
2023-Week17,IVP15087,PZA,Distribuidor,2023-04-27,360,2023-04-24,2023-04-30
2023-Week17,IVP15107,KG,Polimeros,2023-04-28,150,2023-04-24,2023-04-30
2023-Week17,IVP15114,KG,Genericos,2023-04-24,15,2023-04-24,2023-04-30
2023-Week17,IVP15118,KG,Subsidiarias,2023-04-25,360,2023-04-24,2023-04-30
2023-Week17,IVP15125,KG,Automotriz,2023-04-24,240,2023-04-24,2023-04-30
2023-Week17,IVP15129,L,Subsidiarias,2023-04-25,300,2023-04-24,2023-04-30
2023-Week17,IVP15155,KG,Genericos,2023-04-27,1,2023-04-24,2023-04-30
2023-Week17,IVP15191,KG,Genericos,2023-04-27,4,2023-04-24,2023-04-30
2023-Week17,IVP15212,KG,Genericos,2023-04-27,4,2023-04-24,2023-04-30
2023-Week17,IVP15248,KG,Automotriz,2023-04-28,300,2023-04-24,2023-04-30
2023-Week17,IVP15513,PZA,Polimeros,2023-04-25,180,2023-04-24,2023-04-30
2023-Week17,IVP99004,KG,Distribuidor,2023-04-25,54,2023-04-24,2023-04-30
2023-Week17,IVP99073,PZA,Alimentos y farmaceutica,2023-04-25,4,2023-04-24,2023-04-30
2023-Week17,IVP99104,PZA,Aceros,2023-04-26,27,2023-04-24,2023-04-30
2023-Week18,IVP01020,PZA,Genericos,2023-05-02,16,2023-05-01,2023-05-07
2023-Week18,IVP01020,PZA,Genericos,2023-05-05,23,2023-05-01,2023-05-07
2023-Week18,IVP04009,PZA,Distribuidor,2023-05-04,72,2023-05-01,2023-05-07
2023-Week18,IVP04014,PZA,Distribuidor,2023-05-05,18,2023-05-01,2023-05-07
2023-Week18,IVP04018,PZA,Genericos,2023-05-05,3,2023-05-01,2023-05-07
2023-Week18,IVP04039,PZA,Genericos,2023-05-02,193,2023-05-01,2023-05-07
2023-Week18,IVP04039,PZA,Genericos,2023-05-03,82,2023-05-01,2023-05-07
2023-Week18,IVP04039,PZA,Genericos,2023-05-04,62,2023-05-01,2023-05-07
2023-Week18,IVP04039,PZA,Genericos,2023-05-05,64,2023-05-01,2023-05-07
2023-Week18,IVP07025,KG,Aceros,2023-05-06,270,2023-05-01,2023-05-07
2023-Week18,IVP07068,KG,Alimentos y farmaceutica,2023-05-03,1,2023-05-01,2023-05-07
2023-Week18,IVP07072,KG,Aceros,2023-05-06,270,2023-05-01,2023-05-07
2023-Week18,IVP07114,KG,Distribuidor,2023-05-03,9,2023-05-01,2023-05-07
2023-Week18,IVP07119,KG,Aceros,2023-05-06,165,2023-05-01,2023-05-07
2023-Week18,IVP07133,KG,Distribuidor,2023-05-04,324,2023-05-01,2023-05-07
2023-Week18,IVP07134,KG,Aceros,2023-05-03,3,2023-05-01,2023-05-07
2023-Week18,IVP07144,KG,Genericos,2023-05-03,54,2023-05-01,2023-05-07
2023-Week18,IVP07157,KG,Aceros,2023-05-03,270,2023-05-01,2023-05-07
2023-Week18,IVP07165,KG,Alimentos y farmaceutica,2023-05-03,27,2023-05-01,2023-05-07
2023-Week18,IVP07165,KG,Distribuidor,2023-05-05,27,2023-05-01,2023-05-07
2023-Week18,IVP07165,KG,Ingenios,2023-05-04,108,2023-05-01,2023-05-07
2023-Week18,IVP07165,PZA,Distribuidor,2023-05-05,90,2023-05-01,2023-05-07
2023-Week18,IVP07169,KG,Aceros,2023-05-03,270,2023-05-01,2023-05-07
2023-Week18,IVP07169,KG,Aceros,2023-05-04,1350,2023-05-01,2023-05-07
2023-Week18,IVP07174,KG,Automotriz,2023-05-03,27,2023-05-01,2023-05-07
2023-Week18,IVP07191,KG,Cemento,2023-05-05,2430,2023-05-01,2023-05-07
2023-Week18,IVP07201,KG,Distribuidor,2023-05-02,243,2023-05-01,2023-05-07
2023-Week18,IVP07214,PZA,Metal Mecanica,2023-05-05,36,2023-05-01,2023-05-07
2023-Week18,IVP07218,KG,Aceros,2023-05-04,108,2023-05-01,2023-05-07
2023-Week18,IVP07225,KG,Alimentos y farmaceutica,2023-05-03,108,2023-05-01,2023-05-07
2023-Week18,IVP07244,KG,Distribuidor,2023-05-03,54,2023-05-01,2023-05-07
2023-Week18,IVP07292,KG,Distribuidor,2023-05-03,34,2023-05-01,2023-05-07
2023-Week18,IVP07293,KG,Aceros,2023-05-04,2160,2023-05-01,2023-05-07
2023-Week18,IVP07294,KG,Cemento,2023-05-05,270,2023-05-01,2023-05-07
2023-Week18,IVP07309,KG,Distribuidor,2023-05-05,27,2023-05-01,2023-05-07
2023-Week18,IVP07331,KG,Distribuidor,2023-05-03,54,2023-05-01,2023-05-07
2023-Week18,IVP07331,KG,Distribuidor,2023-05-05,54,2023-05-01,2023-05-07
2023-Week18,IVP07410,KG,Aceros,2023-05-02,810,2023-05-01,2023-05-07
2023-Week18,IVP07412,KG,Distribuidor,2023-05-05,27,2023-05-01,2023-05-07
2023-Week18,IVP07428,KG,Aceros,2023-05-04,189,2023-05-01,2023-05-07
2023-Week18,IVP07428,KG,Aceros,2023-05-05,108,2023-05-01,2023-05-07
2023-Week18,IVP07446,KG,Distribuidor,2023-05-03,270,2023-05-01,2023-05-07
2023-Week18,IVP07452,KG,Aceros,2023-05-03,54,2023-05-01,2023-05-07
2023-Week18,IVP07452,KG,Aceros,2023-05-04,270,2023-05-01,2023-05-07
2023-Week18,IVP07452,KG,Carton y Papel,2023-05-03,1,2023-05-01,2023-05-07
2023-Week18,IVP07480,KG,Alimentos y farmaceutica,2023-05-03,1,2023-05-01,2023-05-07
2023-Week18,IVP07483,KG,Aceros,2023-05-04,108,2023-05-01,2023-05-07
2023-Week18,IVP07529,PZA,Aceros,2023-05-02,150,2023-05-01,2023-05-07
2023-Week18,IVP08007,KG,Aceros,2023-05-03,22,2023-05-01,2023-05-07
2023-Week18,IVP08007,KG,Aceros,2023-05-04,2,2023-05-01,2023-05-07
2023-Week18,IVP08007,KG,Aceros,2023-05-05,30,2023-05-01,2023-05-07
2023-Week18,IVP08016,KG,Metal Mecanica,2023-05-05,27,2023-05-01,2023-05-07
2023-Week18,IVP08040,KG,Cemento,2023-05-03,150,2023-05-01,2023-05-07
2023-Week18,IVP09009,KG,Metal Mecanica,2023-05-05,1620,2023-05-01,2023-05-07
2023-Week18,IVP09023,L,Metal Mecanica,2023-05-05,570,2023-05-01,2023-05-07
2023-Week18,IVP09024,KG,Metal Mecanica,2023-05-05,570,2023-05-01,2023-05-07
2023-Week18,IVP09028,KG,Metal Mecanica,2023-05-05,270,2023-05-01,2023-05-07
2023-Week18,IVP10002,PZA,Aceros,2023-05-04,14,2023-05-01,2023-05-07
2023-Week18,IVP10002,PZA,Distribuidor,2023-05-05,36,2023-05-01,2023-05-07
2023-Week18,IVP10009,KG,Metal Mecanica,2023-05-05,30,2023-05-01,2023-05-07
2023-Week18,IVP10025,KG,Metal Mecanica,2023-05-02,60,2023-05-01,2023-05-07
2023-Week18,IVP11063,L,Automotriz,2023-05-03,28,2023-05-01,2023-05-07
2023-Week18,IVP11092,L,Aceros,2023-05-06,199,2023-05-01,2023-05-07
2023-Week18,IVP11098,L,Intercompanias,2023-05-06,57,2023-05-01,2023-05-07
2023-Week18,IVP11137,L,Distribuidor,2023-05-04,655,2023-05-01,2023-05-07
2023-Week18,IVP11159,L,Alimentos y farmaceutica,2023-05-04,854,2023-05-01,2023-05-07
2023-Week18,IVP11159,L,Alimentos y farmaceutica,2023-05-06,570,2023-05-01,2023-05-07
2023-Week18,IVP11159,L,Distribuidor,2023-05-05,28,2023-05-01,2023-05-07
2023-Week18,IVP11161,L,Alimentos y farmaceutica,2023-05-02,300,2023-05-01,2023-05-07
2023-Week18,IVP11162,L,Alimentos y farmaceutica,2023-05-03,171,2023-05-01,2023-05-07
2023-Week18,IVP11162,L,Alimentos y farmaceutica,2023-05-05,85,2023-05-01,2023-05-07
2023-Week18,IVP11162,L,Distribuidor,2023-05-04,142,2023-05-01,2023-05-07
2023-Week18,IVP11213,L,Cemento,2023-05-05,370,2023-05-01,2023-05-07
2023-Week18,IVP11252,L,Alimentos y farmaceutica,2023-05-04,3,2023-05-01,2023-05-07
2023-Week18,IVP11345,L,Alimentos y farmaceutica,2023-05-05,114,2023-05-01,2023-05-07
2023-Week18,IVP11347,L,Distribuidor,2023-05-05,28,2023-05-01,2023-05-07
2023-Week18,IVP11361,L,Genericos,2023-05-03,28,2023-05-01,2023-05-07
2023-Week18,IVP11430,L,Distribuidor,2023-05-05,300,2023-05-01,2023-05-07
2023-Week18,IVP11479,L,Metal Mecanica,2023-05-03,300,2023-05-01,2023-05-07
2023-Week18,IVP11521,L,Genericos,2023-05-03,56,2023-05-01,2023-05-07
2023-Week18,IVP11528,L,Aceros,2023-05-04,85,2023-05-01,2023-05-07
2023-Week18,IVP11541,L,Metal Mecanica,2023-05-05,28,2023-05-01,2023-05-07
2023-Week18,IVP11576,L,Alimentos y farmaceutica,2023-05-03,900,2023-05-01,2023-05-07
2023-Week18,IVP11694,PZA,Genericos,2023-05-02,3,2023-05-01,2023-05-07
2023-Week18,IVP11694,PZA,Genericos,2023-05-05,3,2023-05-01,2023-05-07
2023-Week18,IVP13011,L,Metal Mecanica,2023-05-02,405,2023-05-01,2023-05-07
2023-Week18,IVP14005,KG,Automotriz,2023-05-03,225,2023-05-01,2023-05-07
2023-Week18,IVP15060,KG,Automotriz,2023-05-04,601,2023-05-01,2023-05-07
2023-Week18,IVP15086,KG,Genericos,2023-05-03,5,2023-05-01,2023-05-07
2023-Week18,IVP15087,PZA,Genericos,2023-05-05,3,2023-05-01,2023-05-07
2023-Week18,IVP15107,KG,Automotriz,2023-05-05,150,2023-05-01,2023-05-07
2023-Week18,IVP15118,KG,Automotriz,2023-05-04,1,2023-05-01,2023-05-07
2023-Week18,IVP15125,KG,Genericos,2023-05-03,7,2023-05-01,2023-05-07
2023-Week18,IVP15196,L,Genericos,2023-05-02,30,2023-05-01,2023-05-07
2023-Week18,IVP15243,KG,Polimeros,2023-05-04,624,2023-05-01,2023-05-07
2023-Week18,IVP15246,KG,Automotriz,2023-05-02,4800,2023-05-01,2023-05-07
2023-Week18,IVP15246,KG,Automotriz,2023-05-04,3300,2023-05-01,2023-05-07
2023-Week18,IVP15248,KG,Automotriz,2023-05-04,300,2023-05-01,2023-05-07
2023-Week18,IVP15249,KG,Automotriz,2023-05-04,1,2023-05-01,2023-05-07
2023-Week18,IVP99023,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99058,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99143,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99215,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99331,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99332,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99333,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week18,IVP99334,PZA,Metal Mecanica,2023-05-05,2,2023-05-01,2023-05-07
2023-Week19,IVP01020,PZA,Genericos,2023-05-08,1,2023-05-08,2023-05-14
2023-Week19,IVP01020,PZA,Genericos,2023-05-12,18,2023-05-08,2023-05-14
2023-Week19,IVP04001,PZA,Distribuidor,2023-05-10,90,2023-05-08,2023-05-14
2023-Week19,IVP04009,PZA,Distribuidor,2023-05-08,18,2023-05-08,2023-05-14
2023-Week19,IVP04014,PZA,Distribuidor,2023-05-08,18,2023-05-08,2023-05-14
2023-Week19,IVP04014,PZA,Distribuidor,2023-05-10,90,2023-05-08,2023-05-14
2023-Week19,IVP04020,PZA,Distribuidor,2023-05-08,54,2023-05-08,2023-05-14
2023-Week19,IVP04039,PZA,Genericos,2023-05-08,31,2023-05-08,2023-05-14
2023-Week19,IVP04039,PZA,Genericos,2023-05-09,108,2023-05-08,2023-05-14
2023-Week19,IVP04039,PZA,Genericos,2023-05-10,4,2023-05-08,2023-05-14
2023-Week19,IVP04039,PZA,Genericos,2023-05-11,22,2023-05-08,2023-05-14
2023-Week19,IVP04039,PZA,Genericos,2023-05-12,36,2023-05-08,2023-05-14
2023-Week19,IVP07064,KG,Genericos,2023-05-11,270,2023-05-08,2023-05-14
2023-Week19,IVP07068,KG,Alimentos y farmaceutica,2023-05-10,1,2023-05-08,2023-05-14
2023-Week19,IVP07075,KG,Subsidiarias,2023-05-09,135,2023-05-08,2023-05-14
2023-Week19,IVP07085,KG,Aceros,2023-05-12,1350,2023-05-08,2023-05-14
2023-Week19,IVP07104,KG,Alimentos y farmaceutica,2023-05-12,27,2023-05-08,2023-05-14
2023-Week19,IVP07104,KG,Distribuidor,2023-05-08,162,2023-05-08,2023-05-14
2023-Week19,IVP07114,KG,Distribuidor,2023-05-12,6,2023-05-08,2023-05-14
2023-Week19,IVP07130,KG,Distribuidor,2023-05-12,135,2023-05-08,2023-05-14
2023-Week19,IVP07130,KG,Subsidiarias,2023-05-12,2400,2023-05-08,2023-05-14
2023-Week19,IVP07131,KG,Quimica y Petroquimica,2023-05-11,60,2023-05-08,2023-05-14
2023-Week19,IVP07133,KG,Distribuidor,2023-05-09,54,2023-05-08,2023-05-14
2023-Week19,IVP07141,KG,Alimentos y farmaceutica,2023-05-09,54,2023-05-08,2023-05-14
2023-Week19,IVP07145,KG,Aceros,2023-05-11,540,2023-05-08,2023-05-14
2023-Week19,IVP07165,KG,Alimentos y farmaceutica,2023-05-09,27,2023-05-08,2023-05-14
2023-Week19,IVP07165,KG,Distribuidor,2023-05-08,27,2023-05-08,2023-05-14
2023-Week19,IVP07169,KG,Aceros,2023-05-10,378,2023-05-08,2023-05-14
2023-Week19,IVP07170,KG,Distribuidor,2023-05-08,54,2023-05-08,2023-05-14
2023-Week19,IVP07181,KG,Aceros,2023-05-12,1350,2023-05-08,2023-05-14
2023-Week19,IVP07191,KG,Subsidiarias,2023-05-12,2160,2023-05-08,2023-05-14
2023-Week19,IVP07193,KG,Alimentos y farmaceutica,2023-05-09,6,2023-05-08,2023-05-14
2023-Week19,IVP07197,KG,Carton y Papel,2023-05-08,270,2023-05-08,2023-05-14
2023-Week19,IVP07201,KG,Distribuidor,2023-05-08,297,2023-05-08,2023-05-14
2023-Week19,IVP07207,KG,Aceros,2023-05-08,810,2023-05-08,2023-05-14
2023-Week19,IVP07207,KG,Aceros,2023-05-11,810,2023-05-08,2023-05-14
2023-Week19,IVP07211,KG,Aceros,2023-05-10,270,2023-05-08,2023-05-14
2023-Week19,IVP07214,KG,Metal Mecanica,2023-05-09,108,2023-05-08,2023-05-14
2023-Week19,IVP07218,KG,Subsidiarias,2023-05-09,810,2023-05-08,2023-05-14
